categories_slug,name,description,short_description,sku,price,special_price,special_price_from,special_price_to,inventory_sources,inventories,weight,meta_title,meta_keywords,meta_description,color,size,url_key,tax_category_id,new,featured,visible_individually,status,cost,width,height,depth,type,attribute_family_name,images,guest_checkout,diet,stocklimit
926,",ص عرض Last pes",",ص عرض Last pes",",ص عرض Last pes",11340,100,,,,"HUR,QEN","100,100",1,,,,,,ص-عرض-Last-pes,,1,0,1,1,100,1,1,1,simple,Default,11340.png,0,0,0
926,"Schweppes  soda 250 ml,شويبس صودا 250 مل","Schweppes  soda 250 ml,شويبس صودا 250 مل","Schweppes  soda 250 ml,شويبس صودا 250 مل",11341,100,,,,"HUR,QEN","100,100",1,,,,,,شويبس-صودا-250-مل,,1,0,1,1,100,1,1,1,simple,Default,11341.png,0,0,0
926,"Fern butter 500 gm,فيرن زبدة 500 جم","Fern butter 500 gm,فيرن زبدة 500 جم","Fern butter 500 gm,فيرن زبدة 500 جم",11342,100,,,,"HUR,QEN","100,100",1,,,,,,فيرن-زبدة-500-جم,,1,0,1,1,100,1,1,1,simple,Default,11342.png,0,0,0
926,",ش  شورت بناتي ليكرا 0577 JUNIOR",",ش  شورت بناتي ليكرا 0577 JUNIOR",",ش  شورت بناتي ليكرا 0577 JUNIOR",11343,100,,,,"HUR,QEN","100,100",1,,,,,,ش--شورت-بناتي-ليكرا-0577-JUNIOR,,1,0,1,1,100,1,1,1,simple,Default,11343.png,0,0,0
926,",تندركس كمامة وجه 50 قطعة",",تندركس كمامة وجه 50 قطعة",",تندركس كمامة وجه 50 قطعة",11344,100,,,,"HUR,QEN","100,100",1,,,,,,تندركس-كمامة-وجه-50-قطعة,,1,0,1,1,100,1,1,1,simple,Default,11344.png,0,0,0
926,",كوكاكولا 400مل",",كوكاكولا 400مل",",كوكاكولا 400مل",11345,100,,,,"HUR,QEN","100,100",1,,,,,,كوكاكولا-400مل,,1,0,1,1,100,1,1,1,simple,Default,11345.png,0,0,0
926,",موسي شراب شعير بنكهة الخوخ 330مل",",موسي شراب شعير بنكهة الخوخ 330مل",",موسي شراب شعير بنكهة الخوخ 330مل",11346,100,,,,"HUR,QEN","100,100",1,,,,,,موسي-شراب-شعير-بنكهة-الخوخ-330مل,,1,0,1,1,100,1,1,1,simple,Default,11346.png,0,0,0
926,",موسي شراب شعير بنكهة الرمان 330 مل",",موسي شراب شعير بنكهة الرمان 330 مل",",موسي شراب شعير بنكهة الرمان 330 مل",11347,100,,,,"HUR,QEN","100,100",1,,,,,,موسي-شراب-شعير-بنكهة-الرمان-330-مل,,1,0,1,1,100,1,1,1,simple,Default,11347.png,0,0,0
926,",موسي شراب شعير بنكهة التوت الاحمر330مل",",موسي شراب شعير بنكهة التوت الاحمر330مل",",موسي شراب شعير بنكهة التوت الاحمر330مل",11348,100,,,,"HUR,QEN","100,100",1,,,,,,موسي-شراب-شعير-بنكهة-التوت-الاحمر330مل,,1,0,1,1,100,1,1,1,simple,Default,11348.png,0,0,0
926,",كوكاكولا سبرايت 400مل",",كوكاكولا سبرايت 400مل",",كوكاكولا سبرايت 400مل",11349,100,,,,"HUR,QEN","100,100",1,,,,,,كوكاكولا-سبرايت-400مل,,1,0,1,1,100,1,1,1,simple,Default,11349.png,0,0,0
926,",موسي شراب شعير بنكهة الفراولة 330مل",",موسي شراب شعير بنكهة الفراولة 330مل",",موسي شراب شعير بنكهة الفراولة 330مل",11350,100,,,,"HUR,QEN","100,100",1,,,,,,موسي-شراب-شعير-بنكهة-الفراولة-330مل,,1,0,1,1,100,1,1,1,simple,Default,11350.png,0,0,0
926,",كوكاكولا فانتا برتقال 400 ملل",",كوكاكولا فانتا برتقال 400 ملل",",كوكاكولا فانتا برتقال 400 ملل",11351,100,,,,"HUR,QEN","100,100",1,,,,,,كوكاكولا-فانتا-برتقال-400-ملل,,1,0,1,1,100,1,1,1,simple,Default,11351.png,0,0,0
926,"Lurpack Danish butter 400 gm,لورباك زبدة دانماركية 400 جم","Lurpack Danish butter 400 gm,لورباك زبدة دانماركية 400 جم","Lurpack Danish butter 400 gm,لورباك زبدة دانماركية 400 جم",11352,100,,,,"HUR,QEN","100,100",1,,,,,,لورباك-زبدة-دانماركية-400-جم,,1,0,1,1,100,1,1,1,simple,Default,11352.png,0,0,0
926,",فانتا 330 مل زجاج",",فانتا 330 مل زجاج",",فانتا 330 مل زجاج",11353,100,,,,"HUR,QEN","100,100",1,,,,,,فانتا-330-مل-زجاج,,1,0,1,1,100,1,1,1,simple,Default,11353.png,0,0,0
926,",ص اندر بناتي كت م 4 و 6 و 8 JUNIOR 0557",",ص اندر بناتي كت م 4 و 6 و 8 JUNIOR 0557",",ص اندر بناتي كت م 4 و 6 و 8 JUNIOR 0557",11354,100,,,,"HUR,QEN","100,100",1,,,,,,ص-اندر-بناتي-كت-م-4-و-6-و-8-JUNIOR-0557,,1,0,1,1,100,1,1,1,simple,Default,11354.png,0,0,0
926,",ص اندر بناتي كت م 10 و 12 و 14 و 16  JUNIOR 0557",",ص اندر بناتي كت م 10 و 12 و 14 و 16  JUNIOR 0557",",ص اندر بناتي كت م 10 و 12 و 14 و 16  JUNIOR 0557",11355,100,,,,"HUR,QEN","100,100",1,,,,,,ص-اندر-بناتي-كت-م-10-و-12-و-14-و-16--JUNIOR-0557,,1,0,1,1,100,1,1,1,simple,Default,11355.png,0,0,0
926,"Funny Bunny,فاني باني كيلوت بيبي 119B","Funny Bunny,فاني باني كيلوت بيبي 119B","Funny Bunny,فاني باني كيلوت بيبي 119B",11356,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-كيلوت-بيبي-119B,,1,0,1,1,100,1,1,1,simple,Default,11356.png,0,0,0
926,",ص فاني باني فانلة بنلتي توب 125MO",",ص فاني باني فانلة بنلتي توب 125MO",",ص فاني باني فانلة بنلتي توب 125MO",11357,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-فانلة-بنلتي-توب-125MO,,1,0,1,1,100,1,1,1,simple,Default,11357.png,0,0,0
926,",ص طقم بيبي 10 ق قطن 54164",",ص طقم بيبي 10 ق قطن 54164",",ص طقم بيبي 10 ق قطن 54164",11358,100,,,,"HUR,QEN","100,100",1,,,,,,ص-طقم-بيبي-10-ق-قطن-54164,,1,0,1,1,100,1,1,1,simple,Default,11358.png,0,0,0
926,"Funny Bunny Sleeve 218 A1,فاني باني نص كم 218كبسولة A1","Funny Bunny Sleeve 218 A1,فاني باني نص كم 218كبسولة A1","Funny Bunny Sleeve 218 A1,فاني باني نص كم 218كبسولة A1",11359,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-نص-كم-218كبسولة-A1,,1,0,1,1,100,1,1,1,simple,Default,11359.png,0,0,0
926,",ش BOYS PYJAMA C1 3018 JUNIOR",",ش BOYS PYJAMA C1 3018 JUNIOR",",ش BOYS PYJAMA C1 3018 JUNIOR",11360,100,,,,"HUR,QEN","100,100",1,,,,,,ش-BOYS-PYJAMA-C1-3018-JUNIOR,,1,0,1,1,100,1,1,1,simple,Default,11360.png,0,0,0
926,",ص سالوبيت بيبي اولادي ك م 3 6 9 12 JUNIOR",",ص سالوبيت بيبي اولادي ك م 3 6 9 12 JUNIOR",",ص سالوبيت بيبي اولادي ك م 3 6 9 12 JUNIOR",11361,100,,,,"HUR,QEN","100,100",1,,,,,,ص-سالوبيت-بيبي-اولادي-ك-م-3-6-9-12-JUNIOR,,1,0,1,1,100,1,1,1,simple,Default,11361.png,0,0,0
926,",ص فاني باني بوكسر م 8 اولاد 204M",",ص فاني باني بوكسر م 8 اولاد 204M",",ص فاني باني بوكسر م 8 اولاد 204M",11362,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-بوكسر-م-8-اولاد-204M,,1,0,1,1,100,1,1,1,simple,Default,11362.png,0,0,0
926,",فاني باني بوكسر م 12 اولاد 204M",",فاني باني بوكسر م 12 اولاد 204M",",فاني باني بوكسر م 12 اولاد 204M",11363,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-بوكسر-م-12-اولاد-204M,,1,0,1,1,100,1,1,1,simple,Default,11363.png,0,0,0
926,",شويبس جولد رومان 250 مل زجاج",",شويبس جولد رومان 250 مل زجاج",",شويبس جولد رومان 250 مل زجاج",11364,100,,,,"HUR,QEN","100,100",1,,,,,,شويبس-جولد-رومان-250-مل-زجاج,,1,0,1,1,100,1,1,1,simple,Default,11364.png,0,0,0
926,",ص فاني باني فانلة توب الوان م10 بناتي 125A",",ص فاني باني فانلة توب الوان م10 بناتي 125A",",ص فاني باني فانلة توب الوان م10 بناتي 125A",11365,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-فانلة-توب-الوان-م10-بناتي-125A,,1,0,1,1,100,1,1,1,simple,Default,11365.png,0,0,0
926,",شويبس جولد برتقال 250 مل زجاج",",شويبس جولد برتقال 250 مل زجاج",",شويبس جولد برتقال 250 مل زجاج",11366,100,,,,"HUR,QEN","100,100",1,,,,,,شويبس-جولد-برتقال-250-مل-زجاج,,1,0,1,1,100,1,1,1,simple,Default,11366.png,0,0,0
926,",ص فاني باني طقم توب م 10بكيني 128M",",ص فاني باني طقم توب م 10بكيني 128M",",ص فاني باني طقم توب م 10بكيني 128M",11367,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-طقم-توب-م-10بكيني-128M,,1,0,1,1,100,1,1,1,simple,Default,11367.png,0,0,0
926,",ص فاني باني طقم توب م 12بكيني 128M",",ص فاني باني طقم توب م 12بكيني 128M",",ص فاني باني طقم توب م 12بكيني 128M",11368,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-طقم-توب-م-12بكيني-128M,,1,0,1,1,100,1,1,1,simple,Default,11368.png,0,0,0
926,",ص فاني باني سليب سادة م 2 اولادي 120",",ص فاني باني سليب سادة م 2 اولادي 120",",ص فاني باني سليب سادة م 2 اولادي 120",11369,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-سليب-سادة-م-2-اولادي-120,,1,0,1,1,100,1,1,1,simple,Default,11369.png,0,0,0
926,",ص فانلة نص كم و بنطلون نيو بيبي 003",",ص فانلة نص كم و بنطلون نيو بيبي 003",",ص فانلة نص كم و بنطلون نيو بيبي 003",11370,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فانلة-نص-كم-و-بنطلون-نيو-بيبي-003,,1,0,1,1,100,1,1,1,simple,Default,11370.png,0,0,0
926,",ص بدي بناتي 4001 Cavallo Bianco",",ص بدي بناتي 4001 Cavallo Bianco",",ص بدي بناتي 4001 Cavallo Bianco",11371,100,,,,"HUR,QEN","100,100",1,,,,,,ص-بدي-بناتي-4001-Cavallo-Bianco,,1,0,1,1,100,1,1,1,simple,Default,11371.png,0,0,0
926,"3m  Spor for Girls size 8,اسبور بناتي 3m مقاس 8","3m  Spor for Girls size 8,اسبور بناتي 3m مقاس 8","3m  Spor for Girls size 8,اسبور بناتي 3m مقاس 8",11372,100,,,,"HUR,QEN","100,100",1,,,,,,اسبور-بناتي-3m-مقاس-8,,1,0,1,1,100,1,1,1,simple,Default,11372.png,0,0,0
926,"3m  Spor for Girls size 10,اسبور بناتي 3m مقاس 10","3m  Spor for Girls size 10,اسبور بناتي 3m مقاس 10","3m  Spor for Girls size 10,اسبور بناتي 3m مقاس 10",11373,100,,,,"HUR,QEN","100,100",1,,,,,,اسبور-بناتي-3m-مقاس-10,,1,0,1,1,100,1,1,1,simple,Default,11373.png,0,0,0
926,"3m  Spor for Girls size 14,اسبور بناتي 3m مقاس 14","3m  Spor for Girls size 14,اسبور بناتي 3m مقاس 14","3m  Spor for Girls size 14,اسبور بناتي 3m مقاس 14",11374,100,,,,"HUR,QEN","100,100",1,,,,,,اسبور-بناتي-3m-مقاس-14,,1,0,1,1,100,1,1,1,simple,Default,11374.png,0,0,0
926,",المراعي زبدة 100 جم",",المراعي زبدة 100 جم",",المراعي زبدة 100 جم",11375,100,,,,"HUR,QEN","100,100",1,,,,,,المراعي-زبدة-100-جم,,1,0,1,1,100,1,1,1,simple,Default,11375.png,0,0,0
926,",شويبس جولد ليمون 250 مل زجاج",",شويبس جولد ليمون 250 مل زجاج",",شويبس جولد ليمون 250 مل زجاج",11376,100,,,,"HUR,QEN","100,100",1,,,,,,شويبس-جولد-ليمون-250-مل-زجاج,,1,0,1,1,100,1,1,1,simple,Default,11376.png,0,0,0
926,"White Butter .500kg,كريستال زبدة  500 جرام","White Butter .500kg,كريستال زبدة  500 جرام","White Butter .500kg,كريستال زبدة  500 جرام",11377,100,,,,"HUR,QEN","100,100",1,,,,,,كريستال-زبدة--500-جرام,,1,0,1,1,100,1,1,1,simple,Default,11377.png,0,0,0
926,",ص فانلة اولادي م 14 و 16 JUNIOR 1440",",ص فانلة اولادي م 14 و 16 JUNIOR 1440",",ص فانلة اولادي م 14 و 16 JUNIOR 1440",11378,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فانلة-اولادي-م-14-و-16-JUNIOR-1440,,1,0,1,1,100,1,1,1,simple,Default,11378.png,0,0,0
926,",ص طقم ابيض سبور + بوكسر 1714 JUNIOR",",ص طقم ابيض سبور + بوكسر 1714 JUNIOR",",ص طقم ابيض سبور + بوكسر 1714 JUNIOR",11379,100,,,,"HUR,QEN","100,100",1,,,,,,ص-طقم-ابيض-سبور-+-بوكسر-1714-JUNIOR,,1,0,1,1,100,1,1,1,simple,Default,11379.png,0,0,0
926,",ص طقم ليكرا سبور م 4 و 6  JUNIOR 1747",",ص طقم ليكرا سبور م 4 و 6  JUNIOR 1747",",ص طقم ليكرا سبور م 4 و 6  JUNIOR 1747",11380,100,,,,"HUR,QEN","100,100",1,,,,,,ص-طقم-ليكرا-سبور-م-4-و-6--JUNIOR-1747,,1,0,1,1,100,1,1,1,simple,Default,11380.png,0,0,0
926,",ص فانلة نص كم م 4 و 6 و 8 JUNIOR 2486",",ص فانلة نص كم م 4 و 6 و 8 JUNIOR 2486",",ص فانلة نص كم م 4 و 6 و 8 JUNIOR 2486",11381,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فانلة-نص-كم-م-4-و-6-و-8-JUNIOR-2486,,1,0,1,1,100,1,1,1,simple,Default,11381.png,0,0,0
926,",ص فانلة نص كم م 10 JUNIOR 2486",",ص فانلة نص كم م 10 JUNIOR 2486",",ص فانلة نص كم م 10 JUNIOR 2486",11382,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فانلة-نص-كم-م-10-JUNIOR-2486,,1,0,1,1,100,1,1,1,simple,Default,11382.png,0,0,0
926,",فانلة بيبي توب جكار",",فانلة بيبي توب جكار",",فانلة بيبي توب جكار",11383,100,,,,"HUR,QEN","100,100",1,,,,,,فانلة-بيبي-توب-جكار,,1,0,1,1,100,1,1,1,simple,Default,11383.png,0,0,0
926,",ص طقم بيبي اولادي 3067 Buongiorno",",ص طقم بيبي اولادي 3067 Buongiorno",",ص طقم بيبي اولادي 3067 Buongiorno",11384,100,,,,"HUR,QEN","100,100",1,,,,,,ص-طقم-بيبي-اولادي-3067-Buongiorno,,1,0,1,1,100,1,1,1,simple,Default,11384.png,0,0,0
926,",ص طقم اولادي 4081 Buongiorno",",ص طقم اولادي 4081 Buongiorno",",ص طقم اولادي 4081 Buongiorno",11385,100,,,,"HUR,QEN","100,100",1,,,,,,ص-طقم-اولادي-4081-Buongiorno,,1,0,1,1,100,1,1,1,simple,Default,11385.png,0,0,0
926,",ص طقم اولادي 4088 Buongiorno",",ص طقم اولادي 4088 Buongiorno",",ص طقم اولادي 4088 Buongiorno",11386,100,,,,"HUR,QEN","100,100",1,,,,,,ص-طقم-اولادي-4088-Buongiorno,,1,0,1,1,100,1,1,1,simple,Default,11386.png,0,0,0
926,"carina Girly body half Sleeve,جيرلي بدي نص كم كارينا","carina Girly body half Sleeve,جيرلي بدي نص كم كارينا","carina Girly body half Sleeve,جيرلي بدي نص كم كارينا",11387,100,,,,"HUR,QEN","100,100",1,,,,,,جيرلي-بدي-نص-كم-كارينا,,1,0,1,1,100,1,1,1,simple,Default,11387.png,0,0,0
926,",ص طقم بناتي ASYA",",ص طقم بناتي ASYA",",ص طقم بناتي ASYA",11388,100,,,,"HUR,QEN","100,100",1,,,,,,ص-طقم-بناتي-ASYA,,1,0,1,1,100,1,1,1,simple,Default,11388.png,0,0,0
926,"Funny Bunny,فاني باني فانلة اولادي سبور الوان 118A","Funny Bunny,فاني باني فانلة اولادي سبور الوان 118A","Funny Bunny,فاني باني فانلة اولادي سبور الوان 118A",11389,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-اولادي-سبور-الوان-118A,,1,0,1,1,100,1,1,1,simple,Default,11389.png,0,0,0
926,"Funny Bunny,فاني باني فانلة بناتي 125T","Funny Bunny,فاني باني فانلة بناتي 125T","Funny Bunny,فاني باني فانلة بناتي 125T",11390,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-بناتي-125T,,1,0,1,1,100,1,1,1,simple,Default,11390.png,0,0,0
926,",ص كيلوت اطفال ابيض كرانيش",",ص كيلوت اطفال ابيض كرانيش",",ص كيلوت اطفال ابيض كرانيش",11391,100,,,,"HUR,QEN","100,100",1,,,,,,ص-كيلوت-اطفال-ابيض-كرانيش,,1,0,1,1,100,1,1,1,simple,Default,11391.png,0,0,0
926,",ص فاني باني فانلة توب الوان م 8 بناتي 125A",",ص فاني باني فانلة توب الوان م 8 بناتي 125A",",ص فاني باني فانلة توب الوان م 8 بناتي 125A",11392,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-فانلة-توب-الوان-م-8-بناتي-125A,,1,0,1,1,100,1,1,1,simple,Default,11392.png,0,0,0
926,",ص كاش مايوة بناتي NOSTA",",ص كاش مايوة بناتي NOSTA",",ص كاش مايوة بناتي NOSTA",11393,100,,,,"HUR,QEN","100,100",1,,,,,,ص-كاش-مايوة-بناتي-NOSTA,,1,0,1,1,100,1,1,1,simple,Default,11393.png,0,0,0
926,",فاني باني فانلة سبور م 02 اولادي 118",",فاني باني فانلة سبور م 02 اولادي 118",",فاني باني فانلة سبور م 02 اولادي 118",11394,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-سبور-م-02-اولادي-118,,1,0,1,1,100,1,1,1,simple,Default,11394.png,0,0,0
926,",فاني باني فانلة سبور م 10 اولاد 118",",فاني باني فانلة سبور م 10 اولاد 118",",فاني باني فانلة سبور م 10 اولاد 118",11395,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-سبور-م-10-اولاد-118,,1,0,1,1,100,1,1,1,simple,Default,11395.png,0,0,0
926,"Funny Bunny,فاني باني فانلة بيبي سبور الوان 118AB","Funny Bunny,فاني باني فانلة بيبي سبور الوان 118AB","Funny Bunny,فاني باني فانلة بيبي سبور الوان 118AB",11396,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-بيبي-سبور-الوان-118AB,,1,0,1,1,100,1,1,1,simple,Default,11396.png,0,0,0
926,",فاني باني بدي 18/12 انترلوك 206/1M",",فاني باني بدي 18/12 انترلوك 206/1M",",فاني باني بدي 18/12 انترلوك 206/1M",11397,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-بدي-18/12-انترلوك-206/1M,,1,0,1,1,100,1,1,1,simple,Default,11397.png,0,0,0
926,"Funny Bunny Body Half/sleeve 206,فاني باني بودي نص / كم 206","Funny Bunny Body Half/sleeve 206,فاني باني بودي نص / كم 206","Funny Bunny Body Half/sleeve 206,فاني باني بودي نص / كم 206",11398,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-بودي-نص-/-كم-206,,1,0,1,1,100,1,1,1,simple,Default,11398.png,0,0,0
926,"Funny Bunny,ش فاني فانلة كم كبسولة الوان 2/218A","Funny Bunny,ش فاني فانلة كم كبسولة الوان 2/218A","Funny Bunny,ش فاني فانلة كم كبسولة الوان 2/218A",11399,100,,,,"HUR,QEN","100,100",1,,,,,,ش-فاني-فانلة-كم-كبسولة-الوان-2/218A,,1,0,1,1,100,1,1,1,simple,Default,11399.png,0,0,0
926,"Funny Bunny,فاني باني طقم بناتي توب الوان 109A","Funny Bunny,فاني باني طقم بناتي توب الوان 109A","Funny Bunny,فاني باني طقم بناتي توب الوان 109A",11400,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-طقم-بناتي-توب-الوان-109A,,1,0,1,1,100,1,1,1,simple,Default,11400.png,0,0,0
926,"Funny Bunny Tank Top  Half Sleeve for Girls 125,فاني باني فانلة بناتي نص كم 125","Funny Bunny Tank Top  Half Sleeve for Girls 125,فاني باني فانلة بناتي نص كم 125","Funny Bunny Tank Top  Half Sleeve for Girls 125,فاني باني فانلة بناتي نص كم 125",11401,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-بناتي-نص-كم-125,,1,0,1,1,100,1,1,1,simple,Default,11401.png,0,0,0
926,"Funny Bunny Briefs for Girls (Colors) 119A,فاني باني كيلوت بناتي الوان 119A","Funny Bunny Briefs for Girls (Colors) 119A,فاني باني كيلوت بناتي الوان 119A","Funny Bunny Briefs for Girls (Colors) 119A,فاني باني كيلوت بناتي الوان 119A",11402,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-كيلوت-بناتي-الوان-119A,,1,0,1,1,100,1,1,1,simple,Default,11402.png,0,0,0
926,",ش BABY PYJAMA 2105 JUNIOR",",ش BABY PYJAMA 2105 JUNIOR",",ش BABY PYJAMA 2105 JUNIOR",11403,100,,,,"HUR,QEN","100,100",1,,,,,,ش-BABY-PYJAMA-2105-JUNIOR,,1,0,1,1,100,1,1,1,simple,Default,11403.png,0,0,0
926,",ص اندر بيبي بمشمع هنا",",ص اندر بيبي بمشمع هنا",",ص اندر بيبي بمشمع هنا",11404,100,,,,"HUR,QEN","100,100",1,,,,,,ص-اندر-بيبي-بمشمع-هنا,,1,0,1,1,100,1,1,1,simple,Default,11404.png,0,0,0
926,",ص فاني باني طقم بوكسر م14 اولادي 115M",",ص فاني باني طقم بوكسر م14 اولادي 115M",",ص فاني باني طقم بوكسر م14 اولادي 115M",11405,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-طقم-بوكسر-م14-اولادي-115M,,1,0,1,1,100,1,1,1,simple,Default,11405.png,0,0,0
